 52184   3740  10621   7880 DEL NORTE

2001  8  6   78   50   24    0    0
2001  8  7   79   48    2    0    0
2001  8  8   76   45    1    0    0
2001  8  9   76   47   13    0    0
2001  8 10   73   46    2    0    0
2001  8 11   70   46    0    0    0
2001  8 12   74   48    1    0    0
2001  8 13   77   48    0    0    0
2001  8 14   71   47    4    0    0
2001  8 15   72   43    6    0    0
2001  8 16   71   41   11    0    0
2001  8 17   70   41    0    0    0
2001  8 18   76   41    3    0    0
2001  8 19   76   42    0    0    0
2001  8 20   78   48    0    0    0
2001  8 21   77   49    0    0    0
2001  8 22   76   42    6    0    0
2001  8 23   76   38 9998    0    0
2001  8 24   75   39    0    0    0
2001  8 25   76   39    0    0    0
2001  8 26   78   42 9998    0    0
2001  8 27   79   43    0    0    0
2001  8 28   76   44    0    0    0
2001  8 29   77   42    0    0    0
2001  8 30   76   42 9998    0    0
2001  8 31   75   42 9998    0    0
2001  9  1   75   40   13    0    0
2001  9  2   74   41    0    0    0
2001  9  3   76   42    0    0    0
2001  9  4   78   43    0    0    0
2001  9  5   78   40    0    0    0
2001  9  6   73   39    1    0    0
2001  9  7   74   37    0    0    0
2001  9  8   68   29    0    0    0
2001  9  9   64   21    0    0    0
2001  9 10   67   22    0    0    0
2001  9 11   74   32    0    0    0
2001  9 12   76   32    0    0    0
2001  9 13   74   38 9998    0    0
2001  9 14   74   40   24    0    0
2001  9 15   74   37    2    0    0
2001  9 16   74   35    5    0    0
2001  9 17   72   35    0    0    0
2001  9 18   71   34    3    0    0
2001  9 19   69   35    0    0    0
2001  9 20   74   37    1    0    0
2001  9 21   76   39    0    0    0
2001  9 22   74   39    0    0    0
2001  9 23   73   36    0    0    0
2001  9 24   74   37    0    0    0
2001  9 25   75   38    0    0    0
2001  9 26   76   39    0    0    0
2001  9 27   76   39 9998    0    0
2001  9 28   76   40    0    0    0
2001  9 29   76   39    0    0    0
2001  9 30   71   38    0    0    0
2001 10  1   71   36    7    0    0
2001 10  2   69   37    0    0    0
2001 10  3   70   37    1    0    0
2001 10  4   71   36    0    0    0
2001 10  5   74   32    0    0    0
2001 10  6   65   23    0    0    0
2001 10  7   65   21    0    0    0
2001 10  8   61   32 9998    0    0
2001 10  9   62   32   13    0    0
2001 10 10   58   22    5    0    0
2001 10 11   51   15    0    0    0
2001 10 12   54   15 9998 9998    0
2001 10 13   45   15    0    0    0
2001 10 14   60   19    0    0    0
2001 10 15   63   22    0    0    0
2001 10 16   65   18    0    0    0
2001 10 17   62   17    0    0    0
2001 10 18   67   28    0    0    0
2001 10 19   69   27    0    0    0
2001 10 20   63   27    0    0    0
2001 10 21   64   25    0    0    0
2001 10 22   55   34    0    0    0
2001 10 23   61   23 9998    0    0
2001 10 24   63   26    0    0    0
2001 10 25   52   16    0    0    0
2001 10 26   56   22    0    0    0
2001 10 27   60   19    0    0    0
2001 10 28   63   22    0    0    0
2001 10 29   62   26    0    0    0
2001 10 30   61   30    0    0    0
2001 10 31   63   35 9998    0    0
2001 11  1   57   26 9998    0    0
2001 11  2   58   21    0    0    0
2001 11  3   59   27    0    0    0
2001 11  4   62   25    0    0    0
2001 11  5   59   23    0    0    0
2001 11  6   58   26    0    0    0
2001 11  7   58   26    0    0    0
2001 11  8   57   23    0    0    0
2001 11  9   44   17    0    0    0
2001 11 10   51   17    0    0    0
2001 11 11   54   19    0    0    0
2001 11 12   55   19    0    0    0
2001 11 13   56   26    0    0    0
2001 11 14   56   26    0    0    0
2001 11 15   57   24    0    0    0
2001 11 16   56   26    0    0    0
2001 11 17   56   17    0    0    0
2001 11 18   51   21 9998    0    0
2001 11 19   56   14 9998 9998    0
2001 11 20   48   13    0    0    0
2001 11 21   50    7    0    0    0
2001 11 22   49    9    0    0    0
2001 11 23   47   18    4    5 9999
2001 11 24   35   15    7    5    1
2001 11 25   32   13 9998 9998    1
2001 11 26   30   11   23   35    3
2001 11 27   31   10 9998    2    3
2001 11 28   24   -3 9998    2    3
2001 11 29   20   -4    0    0    3
2001 11 30   22   -2    0    0    3
2001 12  1   34   -1    0    0    3
2001 12  2   30   -2    0    0    3
2001 12  3   36    7    0    0    2
2001 12  4   43    8    0    0    1
2001 12  5   40   10    2    3    1
2001 12  6   36    4    0    0    1
2001 12  7   36    5    0    0    1
2001 12  8   36    5 9998 9998    1
2001 12  9   30    2    0    0    1
2001 12 10   35    3    0    0    1
2001 12 11   32    0 9998 9998    1
2001 12 12   32    1 9998    1    1
2001 12 13   29   -3 9998 9998    1
2001 12 14   26   -1    0    0    1
2001 12 15   29    1    0    0    1
2001 12 16   30    5    0    0    1
2001 12 17   31    0    0    0 9998
2001 12 18   36    1 9999 9999    1
2001 12 19   40    2    0    0    1
2001 12 20   37    3    0    0    1
2001 12 21   37    4    0    0    1
2001 12 22   35    5 9998    2    1
2001 12 23   33    0    0    0    0
2001 12 24   31    0    0    0    0
2001 12 25   33    2    0    0    0
2001 12 26   37    1    0    0    0
2001 12 27   36    6    0    0    0
2001 12 28   41    5    0    0    0
2001 12 29   40    5    0    0    0
2001 12 30   35   12    5    5    1
2001 12 31   35    9 9998 9998 9999
2002  1  1   30    5    0    0 9999
2002  1  2   29    0    0    0    0
2002  1  3   26  -13    0    0    0
2002  1  4   32    1    0    0    0
2002  1  5   34   -6    0    0    0
2002  1  6   34    3    0    0    0
2002  1  7   40    4    0    0    0
2002  1  8   46   10    0    0    0
2002  1  9   48   13    0    0    0
2002  1 10   44   20    2    2    0
2002  1 11   31    0   30   46    5
2002  1 12   22   -8    0    0    5
2002  1 13   31   -3    0    0    4
2002  1 14   34   -4    0    0    4
2002  1 15   24   -3    0    0    4
2002  1 16   39    2    0    0    2
2002  1 17   37    3 9998 9998    2
2002  1 18   29    2    0    0    2
2002  1 19   30  -13 9998 9998    2
2002  1 20   20  -14    0    0    2
2002  1 21   30   -7    0    0    2
2002  1 22   32    0    0    0    2
2002  1 23   38   12    1    1    1
2002  1 24   31   -7    0    0    1
2002  1 25   26    0    0    0    1
2002  1 26   37    0    0    0    1
2002  1 27   40    4    0    0 9999
2002  1 28   42    4    0    0 9999
2002  1 29   44   18    0    0    0
2002  1 30   31   10    0    0    0
2002  1 31   29    0    4    3    0
2002  2  1   21  -16    0    0    0
2002  2  2   23   -2    0    0    0
2002  2  3   26  -12    0    0    0
2002  2  4   30   -2    0    0    0
2002  2  5   33    4    0    0    0
2002  2  6   30   -6    0    0    0
2002  2  7   31   -3    0    0    0
2002  2  8   36    2    0    0    0
2002  2  9   47    3    0    0    0
2002  2 10   28   -7    0    0    0
2002  2 11   32    4    0    0    0
2002  2 12   44    7    0    0    0
2002  2 13   42    9    0    0    0
2002  2 14   38    7    0    0    0
2002  2 15   44    6 9998 9998    0
2002  2 16   37    4    0    0    0
2002  2 17   41    4    0    0    0
2002  2 18   51   25    0    0    0
2002  2 19   43   20    0    0    0
2002  2 20   40   10    0    0    0
2002  2 21   40    9    3    3    0
2002  2 22   40    8    0    0    0
2002  2 23   48   12    0    0    0
2002  2 24   52   22    0    0    0
2002  2 25   53   15 9998 9998    0
2002  2 26   35   -2    0    0    0
2002  2 27   34   -2    0    0    0
2002  2 28   43    1    0    0    0
2002  3  1   47   16    0    0    0
2002  3  2   35  -15    1    2    0
2002  3  3   20   -7    0    0    0
2002  3  4   26   -7    0    0    0
2002  3  5   40    3    0    0    0
2002  3  6   49    8    0    0    0
2002  3  7   52   24    0    0    0
2002  3  8   48   26    7   13    1
2002  3  9   35   -4    2 9998 9999
2002  3 10   36    0    0    0 9999
2002  3 11   53   14    0    0 9999
